mu,sigma,pstar_true,pistar_true,CLferror,CRferror1,CRferror2,CRferror3,CRferror4,CRferror5,estcr1,estcr2,estcr3,estcr4,estcr5,eprice_T,beta1_T,beta2_T,,True World
10,12.027,12.70706755,10.44413036,0.069542751,0.082699378,-0.041346268,-0.038453444,0.056072313,0.11580574,12.62436817,12.74841382,12.74552099,12.65099524,12.59126181,12.7766103,1.636353349,-0.064035669,,
10,12.028,12.70776451,10.44431537,-0.010062441,-0.006530074,-0.109565204,-0.088451529,-0.006478936,-0.039997439,12.71429458,12.81732971,12.79621604,12.71424345,12.74776195,12.69770207,1.646637802,-0.06483987,,
10,12.029,12.70846143,10.44450041,-0.054209383,-0.010084906,-0.053660666,0.037790008,0.021994507,-0.002437121,12.71854634,12.7621221,12.67067142,12.68646692,12.71089855,12.65425205,1.651361055,-0.065248338,,
10,12.03,12.70915835,10.44468547,-0.058010058,0.015791272,0.008877779,-0.043924175,0.065403905,0.015949349,12.69336708,12.70028057,12.75308253,12.64375445,12.693209,12.6511483,1.651923214,-0.065287269,,
10,12.031,12.70985531,10.44487056,0.012068711,-0.154023659,-0.021876257,-0.014508266,0.030465195,-0.01291232,12.86387897,12.73173157,12.72436358,12.67939012,12.72276763,12.72192403,1.642642242,-0.064556888,,
10,12.032,12.71055228,10.44505567,0.020885876,0.069476866,-0.03655965,0.083827678,-0.000848556,-0.000955694,12.64107541,12.74711193,12.6267246,12.71140083,12.71150797,12.73143815,1.641515698,-0.064472125,,
10,12.033,12.71124924,10.44524081,-0.016767792,-0.038978134,0.048879266,-0.108511579,0.028015482,0.009903513,12.75022737,12.66236997,12.81976081,12.68323375,12.70134572,12.69448144,1.647172364,-0.064879256,,
10,12.034,12.7119462,10.44542598,-0.023378839,0.043286787,0.048953794,0.04508394,-0.010860175,-0.148004879,12.66865941,12.6629924,12.66686226,12.72280637,12.85995108,12.68856736,1.646808276,-0.064893723,,
10,12.035,12.7126432,10.44561116,0.021524448,-0.002149819,0.024320655,-0.075555271,-0.031333854,0.007855897,12.71479302,12.68832254,12.78819847,12.74397705,12.7047873,12.73416764,1.641692863,-0.064463347,,
10,12.036,12.7133402,10.44579638,-0.018928743,-0.001329963,0.010173207,0.08696582,-0.033120542,0.029154828,12.71467016,12.70316699,12.62637438,12.74646074,12.68418537,12.69441145,1.647325763,-0.064882838,,
10,12.037,12.7140372,10.44598162,-0.02360324,-0.108635471,-0.040123956,0.036304101,0.02316489,0.029994057,12.82267267,12.75416115,12.6777331,12.69087231,12.68404314,12.69043396,1.646783761,-0.064884623,,
10,12.038,12.71473424,10.44616688,0.018440084,0.171226736,-0.10740031,0.043068187,-0.087159993,-0.109197883,12.5435075,12.82213455,12.67166605,12.80189423,12.82393212,12.73317432,1.642153161,-0.06448455,,
10,12.039,12.71543124,10.44635217,0.038347874,0.012981294,0.021854018,0.081640181,0.02076096,0.007066983,12.70244994,12.69357722,12.63379105,12.69467028,12.70836425,12.75377911,1.639045676,-0.064256142,,
10,12.04,12.71612827,10.44653749,-0.01868075,0.097789418,-0.044321302,0.003856785,0.069868392,-0.089219929,12.61833886,12.76044958,12.71227149,12.64625988,12.8053482,12.69744752,1.646629327,-0.064841994,,
10,12.041,12.71682531,10.44672283,0.040766347,-0.112367795,-0.096208398,0.060457628,-0.000326597,-0.059691831,12.82919311,12.81303371,12.65636769,12.71715191,12.77651715,12.75759166,1.638787749,-0.06422803,,
10,12.042,12.71752235,10.4469082,0.020256293,0.075151599,0.109437564,-0.060342524,-0.077233438,-0.036441525,12.64237075,12.60808479,12.77786488,12.79475579,12.75396388,12.73777865,1.641986664,-0.064455718,,
10,12.043,12.71821943,10.44709359,0.002773805,0.059358336,0.05814118,-0.03708033,-0.025978176,0.047792538,12.6588611,12.66007825,12.75529976,12.74419761,12.67042689,12.72099324,1.642804562,-0.064568703,,
10,12.044,12.71891651,10.447279,-0.000561452,-0.04850949,-0.037559585,-0.13282168,-0.093838035,0.072916604,12.767426,12.75647609,12.85173819,12.81275454,12.64599991,12.71835506,1.643161955,-0.064598274,,
10,12.045,12.71961359,10.44746445,0.034154972,0.09360262,0.100172453,-0.152166109,0.042507884,-0.051207951,12.62601097,12.61944113,12.8717797,12.6771057,12.77082154,12.75376856,1.638790304,-0.064244561,,
10,12.046,12.72031067,10.44764991,0.011209838,-0.089945524,0.051867273,0.066541699,0.036737766,-0.01560791,12.81025619,12.66844339,12.65376897,12.6835729,12.73591858,12.7315205,1.642239676,-0.064495227,,
10,12.047,12.72100778,10.4478354,0.031963915,0.114167175,0.061235006,0.056445592,0.009704787,0.031789109,12.60684061,12.65977278,12.66456219,12.711303,12.68921867,12.7529717,1.639250582,-0.064268865,,
10,12.048,12.72170486,10.44802092,-0.012541189,-0.047335186,0.098807345,-0.007620151,-0.028985945,0.08496157,12.76904005,12.62289752,12.72932501,12.75069081,12.63674329,12.70916367,1.645526437,-0.064737711,,
10,12.049,12.72240198,10.44820647,-0.010720942,0.075228847,0.070495655,-0.015526679,-0.084850044,0.066553881,12.64717313,12.65190632,12.73792866,12.80725202,12.6558481,12.71168104,1.643904138,-0.064660701,,
10,12.05,12.72309913,10.44839203,0.020663533,-0.074025985,0.033534324,0.125221631,-0.000843573,-0.042529313,12.79712512,12.68956481,12.5978775,12.72394271,12.76562845,12.74376267,1.640805775,-0.064377673,,
10,12.051,12.72379625,10.44857763,-0.027107286,0.110991531,0.042721848,0.099785197,0.006710368,-0.039195701,12.61280472,12.6810744,12.62401106,12.71708588,12.76299195,12.69668897,1.646647557,-0.064844799,,
10,12.052,12.72449341,10.44876325,-0.004760415,0.155985419,-0.031891459,-0.012272931,0.056443569,-0.06192477,12.56850799,12.75638487,12.73676634,12.66804984,12.78641818,12.71973299,1.64296596,-0.064583566,,
10,12.053,12.72519056,10.44894889,-0.004000722,0.219587303,-0.003373254,-0.029776335,0.019480946,-0.083195751,12.50560326,12.72856382,12.7549669,12.70570962,12.80838632,12.72118984,1.644121175,-0.064620908,,
10,12.054,12.72588772,10.44913456,0.004613599,0.026213853,-0.056443266,0.079351184,-0.033668781,0.018432328,12.69967387,12.78233099,12.64653654,12.7595565,12.70745539,12.73050132,1.642586851,-0.064514743,,
10,12.055,12.72658488,10.44932025,0.049011624,0.029723328,-0.033927964,0.075768178,-0.015078406,0.001187785,12.69686155,12.76051284,12.6508167,12.74166328,12.72539709,12.7755965,1.636866128,-0.064065068,,
10,12.056,12.72728207,10.44950597,0.011905212,-0.077466193,-0.01465235,-0.105285966,0.039845484,-0.032786342,12.80474827,12.74193442,12.83256804,12.68743659,12.76006842,12.73918729,1.64061352,-0.064393946,,
10,12.057,12.72797927,10.44969172,0.006023187,0.0288646,-0.092548614,-0.022758758,0.026960984,0.071866276,12.69911467,12.82052788,12.75073803,12.70101828,12.65611299,12.73400246,1.641516207,-0.064452856,,
10,12.058,12.72867646,10.44987749,-0.03287408,0.008086736,0.032732311,-0.052496326,-0.080621011,0.043700767,12.72058973,12.69594415,12.78117279,12.80929748,12.6849757,12.69580238,1.645908289,-0.064823386,,
10,12.059,12.72937366,10.45006328,-0.029678608,0.007911638,0.051272437,0.029309829,0.048301751,-0.007355892,12.72146202,12.67810122,12.70006383,12.68107191,12.73672955,12.69969505,1.645766622,-0.064799347,,
10,12.06,12.73007089,10.4502491,0.003493391,-0.037956487,0.036589123,0.006329345,0.032989479,-0.044310888,12.76802738,12.69348177,12.72374155,12.69708142,12.77438178,12.73356429,1.641969506,-0.064473486,,
10,12.061,12.73076813,10.45043495,0.008062277,-0.161249784,0.000525645,0.032500081,-0.003226536,-0.004626046,12.89201791,12.73024248,12.69826805,12.73399467,12.73539417,12.73883041,1.641649273,-0.06443302,,
10,12.062,12.73146536,10.45062082,-0.066994816,-0.047489823,0.059185131,-0.077650039,-0.033906966,-0.021939455,12.77895519,12.67228023,12.8091154,12.76537233,12.75340482,12.66447055,1.65074408,-0.065168474,,
10,12.063,12.7321626,10.45080671,-0.088650487,0.144095938,-0.06509179,-0.11801168,-0.028894832,0.059543592,12.58806666,12.79725439,12.85017428,12.76105743,12.67261901,12.64351211,1.653893969,-0.065406816,,
10,12.064,12.73285987,10.45099263,-0.00370458,-0.132431883,-0.032521245,-0.02834863,-0.031446976,-0.021780238,12.86529176,12.76538112,12.7612085,12.76430685,12.75464011,12.72915529,1.642180261,-0.064507696,,
10,12.065,12.73355711,10.45117858,0.126954652,0.092661154,-0.106972531,-0.154583515,0.046239334,0.044457969,12.64089595,12.84052964,12.88814062,12.68731777,12.68909914,12.86051176,1.625826427,-0.063211819,,
10,12.066,12.73425438,10.45136455,-0.018826207,0.099642362,0.079502601,-0.089151797,-0.065382643,0.021822491,12.63461202,12.65475178,12.82340618,12.79963702,12.71243189,12.71542817,1.643661693,-0.064633182,,
10,12.067,12.73495165,10.45155055,0.004388326,0.140253156,-0.053667976,0.071922612,0.003557103,-0.026483886,12.5946985,12.78861963,12.66302904,12.73139455,12.76143554,12.73933998,1.641032103,-0.06440609,,
10,12.068,12.73564897,10.45173657,0.008610524,-0.022666826,-0.142027691,0.001105979,-0.036219733,-0.182722812,12.75831579,12.87767666,12.73454299,12.7718687,12.91837178,12.74425949,1.640493956,-0.064357982,,
10,12.069,12.73634628,10.45192262,0.013337788,-0.046802117,-0.039716375,-0.017731286,0.040696593,-0.12157644,12.7831484,12.77606266,12.75407757,12.69564969,12.85792272,12.74968407,1.640329216,-0.06433147,,
10,12.07,12.73704359,10.45210869,0.024790801,-0.034447961,-0.085160355,0.064639721,-0.042619034,-0.008628912,12.77149155,12.82220395,12.67240387,12.77966263,12.7456725,12.76183439,1.63841971,-0.06419013,,
10,12.071,12.73774091,10.45229478,0.002036736,-0.12942008,0.045272876,0.053507642,0.019029962,0.044834485,12.86716099,12.69246803,12.68423326,12.71871094,12.69290642,12.73977764,1.641457739,-0.064420719,,
10,12.072,12.73843822,10.45248091,-0.059206243,-0.030159409,-0.112619103,0.006117662,0.053264751,0.032454355,12.76859763,12.85105732,12.73232056,12.68517347,12.70598386,12.67923198,1.648800627,-0.065017311,,
10,12.073,12.73913557,10.45266705,-0.03376193,0.097312476,0.148007453,0.067212954,0.009350729,-0.080711697,12.64182309,12.59112812,12.67192262,12.72978484,12.81984727,12.70537364,1.64597192,-0.06477705,,
10,12.074,12.73983292,10.45285323,-0.022926224,-0.042323575,-0.023489094,-0.106464881,-0.025642504,-0.052102948,12.7821565,12.76332202,12.8462978,12.76547543,12.79193587,12.7169067,1.644143579,-0.064643971,,
10,12.075,12.74053027,10.45303942,0.019103234,0.080134584,-0.036143425,0.046465379,0.039616945,0.017794987,12.66039569,12.7766737,12.6940649,12.70091333,12.72273529,12.75963351,1.639565334,-0.064246132,,
10,12.076,12.74122763,10.45322565,-0.016937345,0.139978249,-0.025026594,-0.052287969,-0.00140356,-0.001022049,12.60124938,12.76625422,12.7935156,12.74263119,12.74224968,12.72429028,1.643179663,-0.064563903,,
10,12.077,12.74192502,10.45341189,-0.001518059,0.057169918,0.085909539,-0.01409658,-0.019232902,0.002015185,12.6847551,12.65601548,12.7560216,12.76115792,12.73990983,12.74040696,1.641921835,-0.064441287,,
10,12.078,12.74262241,10.45359817,0.004642858,-0.079725129,0.071944535,-0.033250331,0.023456241,-0.069108216,12.82234754,12.67067787,12.77587274,12.71916617,12.81173063,12.74726527,1.640701984,-0.06435326,,
10,12.079,12.74331976,10.45378446,-0.021087981,0.055719553,-0.002240283,-0.026223355,0.011346175,0.030594615,12.68760021,12.74556004,12.76954312,12.73197359,12.71272515,12.72223178,1.644507291,-0.064627982,,
10,12.08,12.74401719,10.45397079,-0.008247279,-0.070238198,0.054074446,0.074056113,-0.021624344,0.070554894,12.81425539,12.68994275,12.66996108,12.76564154,12.6734623,12.73576991,1.641981727,-0.06446569,,
10,12.081,12.74471458,10.45415713,-0.005814792,0.084105557,0.038832489,-0.07936716,-0.03050346,0.056231825,12.66060902,12.70588209,12.82408174,12.77521804,12.68848276,12.73889979,1.641430021,-0.064423947,,
10,12.082,12.74541201,10.45434351,-0.037548105,0.058524556,-0.055332002,0.038463477,-0.065767591,-0.062366106,12.68688746,12.80074401,12.70694854,12.8111796,12.80777812,12.70786391,1.645550265,-0.064747767,,
10,12.083,12.74610944,10.4545299,0.037611621,0.149357282,0.092613954,0.059276494,0.096502146,-0.027534376,12.59675216,12.65349549,12.68683295,12.6496073,12.77364382,12.78372106,1.637299879,-0.064043451,,
10,12.084,12.74680687,10.45471633,0.010439376,-0.128669009,-0.059241398,0.020696554,0.066505274,0.065582195,12.87547588,12.80604827,12.72611032,12.6803016,12.68122468,12.75724625,1.640029691,-0.064280982,,
10,12.085,12.74750434,10.45490277,0.021008567,0.002202512,-0.043416833,0.011361244,0.016465094,-0.031185603,12.74530183,12.79092118,12.7361431,12.73103925,12.77868995,12.76851291,1.639196484,-0.06418841,,
10,12.086,12.74820177,10.45508925,-0.026475249,0.057451327,-0.013288041,-0.140754068,-0.074835166,-0.070159331,12.69075045,12.76148981,12.88895584,12.82303694,12.8183611,12.72172652,1.645167793,-0.064663585,,
10,12.087,12.74889924,10.45527575,-0.018887843,0.062379172,-0.066205165,0.036735464,0.024996093,-0.036384619,12.68652007,12.81510441,12.71216378,12.72390315,12.78528386,12.7300114,1.643422564,-0.06454662,,
10,12.088,12.74959671,10.45546227,-0.063938,-0.071781188,-0.010787118,-0.053380643,-0.096276281,-0.013460757,12.8213779,12.76038383,12.80297735,12.84587299,12.76305747,12.68565871,1.648613545,-0.06497672,,
10,12.089,12.75029422,10.45564882,-0.014501637,0.057023131,0.009999787,0.070732655,0.095194732,0.045251643,12.69327109,12.74029443,12.67956156,12.65509949,12.70504258,12.73579258,1.641835349,-0.064456316,,
10,12.09,12.75099173,10.45583539,-0.022084199,-0.080690546,-0.112623989,0.061541545,-0.100847095,0.125180397,12.83168227,12.86361572,12.68945018,12.85183882,12.62581133,12.72890753,1.644023541,-0.064580007,,
10,12.091,12.7516892,10.45602199,0.000305804,0.023072606,0.100922851,-0.103675938,-0.078098477,-0.081816232,12.72861659,12.65076635,12.85536514,12.82978767,12.83350543,12.751995,1.640172028,-0.064308424,,
10,12.092,12.75238675,10.45620861,-0.017530888,-0.042339613,-0.09434007,0.064202084,-0.012034231,-0.07599074,12.79472636,12.84672682,12.68818466,12.76442098,12.82837749,12.73485586,1.643714453,-0.064536028,,
10,12.093,12.75308425,10.45639526,-0.02249552,-0.063706606,0.09258206,0.024115543,-0.071259107,0.033959365,12.81679086,12.66050219,12.72896871,12.82434336,12.71912489,12.73058873,1.643129276,-0.064534916,,
10,12.094,12.75378176,10.45658193,0.054335493,-0.108161052,0.040910563,0.028455951,-0.022974835,0.04642729,12.86194281,12.7128712,12.72532581,12.7767566,12.70735447,12.80811725,1.632455336,-0.063729005,,
10,12.095,12.75447931,10.45676863,0.010239249,0.062989038,0.028323477,-0.087016188,0.076616474,0.007261065,12.69149027,12.72615583,12.8414955,12.67786284,12.74721824,12.76471856,1.639338395,-0.06421002,,
10,12.096,12.75517686,10.45695535,-0.080832455,0.084222406,-0.010158748,-0.003752089,-0.094656362,-0.092776822,12.67095445,12.76533561,12.75892895,12.84983322,12.84795368,12.6743444,1.650981166,-0.065133416,,
10,12.097,12.7558744,10.4571421,0.042640989,0.015431825,0.029872203,0.03800689,0.048591035,0.035840329,12.74044258,12.7260022,12.71786751,12.70728337,12.72003408,12.79851539,1.63422096,-0.063841963,,
10,12.098,12.75657199,10.45732887,0.016365485,-0.082540121,-0.069221454,0.073785487,0.044615349,0.012825021,12.83911211,12.82579345,12.6827865,12.71195664,12.74374697,12.77293748,1.638661214,-0.064144101,,
10,12.099,12.75726958,10.45751567,0.07235558,0.018898207,0.124939218,-0.001191284,0.037798409,0.087584428,12.73837137,12.63233036,12.75846086,12.71947117,12.66968515,12.82962516,1.63214405,-0.063611818,,
10,12.1,12.75796716,10.45770249,0.002251728,0.077239116,-0.084038738,-0.015455413,-0.04841405,-0.000523239,12.68072805,12.8420059,12.77342258,12.80638121,12.7584904,12.76021889,1.639850337,-0.064256474,,
10,12.101,12.75866475,10.45788934,0.000272525,0.019898084,0.039918364,-0.043509877,0.010521767,0.002149745,12.73876667,12.71874639,12.80217463,12.74814298,12.75651501,12.75893728,1.640032676,-0.064271952,,
10,12.102,12.75936234,10.45807621,0.006559131,-0.054478525,0.086445897,0.027743436,0.016258686,0.003005369,12.81384086,12.67291644,12.7316189,12.74310365,12.75635697,12.76592147,1.639047101,-0.064197595,,
10,12.103,12.76005996,10.45826311,0.02675764,0.087726941,-0.012699803,-0.010343639,0.062978977,0.025957704,12.67233302,12.77275977,12.7704036,12.69708099,12.73410226,12.7868176,1.637519831,-0.064033025,,
10,12.104,12.76075759,10.45845003,0.007740981,-0.020627362,-0.042886304,0.012029183,-0.057824179,-0.028390081,12.78138495,12.80364389,12.74872841,12.81858177,12.78914767,12.76849857,1.63918012,-0.064186431,,
10,12.105,12.76145522,10.45863698,-0.038329808,-0.075364837,0.072980447,-0.084445615,-0.066283161,-0.005745545,12.83682005,12.68847477,12.84590083,12.82773838,12.76720076,12.72312541,1.644272312,-0.064614906,,
10,12.106,12.76215284,10.45882395,0.082615336,-0.101473774,0.101044441,-0.043732486,0.101651847,0.023555791,12.86362661,12.6611084,12.80588533,12.66050099,12.73859705,12.84476818,1.628879445,-0.063408939,,
10,12.107,12.76285051,10.45901095,-0.011645099,0.010269338,0.05688514,0.068067512,0.013024891,-0.01004797,12.75258117,12.70596537,12.69478299,12.74982562,12.77289848,12.75120541,1.640847456,-0.064338913,,
10,12.108,12.76354817,10.45919797,0.030578512,0.057716818,0.091063061,0.119981683,0.021300012,-0.052136027,12.70583135,12.67248511,12.64356649,12.74224816,12.8156842,12.79412668,1.635734978,-0.063922352,,
10,12.109,12.76424584,10.45938502,0.002252366,-0.159335266,0.058964255,0.001429683,0.01550327,0.015598085,12.9235811,12.70528158,12.76281615,12.74874257,12.74864775,12.7664982,1.639693215,-0.06421519,,
10,12.11,12.7649435,10.45957209,-0.027105713,0.063618215,-0.083598605,-0.054015334,0.02152137,0.094810172,12.70132529,12.84854211,12.81895883,12.74342213,12.67013333,12.73783779,1.643578753,-0.064516855,,
10,12.111,12.76564121,10.45975919,-0.016335484,-0.085896753,-0.062743593,0.050935798,-0.069801073,0.057530204,12.85153796,12.8283848,12.71470541,12.83544228,12.708111,12.74930572,1.642242332,-0.064402063,,
10,12.112,12.76633887,10.45994631,-0.044080641,0.010170506,0.040060763,0.019606997,-0.015562875,-0.084245453,12.75616836,12.72627811,12.74673187,12.78190175,12.85058432,12.72225823,1.644054737,-0.064612163,,
10,12.113,12.76703657,10.46013345,-0.034944054,0.052931604,-7.67E-05,0.092685776,-0.095997403,-0.15568524,12.71410497,12.76711332,12.6743508,12.86303398,12.92272181,12.73209252,1.643518567,-0.064544711,,
10,12.114,12.76773428,10.46032063,-0.057869367,0.085806034,0.142119807,-0.014627677,0.010335639,0.070731404,12.68192824,12.62561447,12.78236196,12.75739864,12.69700287,12.70986491,1.645875839,-0.064744106,,
10,12.115,12.76843202,10.46050782,-0.004205064,0.12399505,0.10741511,-0.138118059,0.028078664,0.047961541,12.64443697,12.66101691,12.90655008,12.74035336,12.72047048,12.76422696,1.639581625,-0.064220756,,
10,12.116,12.76912976,10.46069504,-0.041152393,0.210791351,-0.082888494,0.041077303,0.017011137,0.003459571,12.55833841,12.85201826,12.72805246,12.75211863,12.76567019,12.72797737,1.644474976,-0.064600359,,
